Order_Date,Ship_Date,Region,Category,Products,Sales,Quantity,Revenue,Profit,Products1,total_sales1,Region1,total_profit1,Year,Products_loss,Loss
1/23/2015,1/27/2015,West,Office Supplies,Paper,29.04,3,87.12,13.9392,,,,,,,
1/23/2015,1/27/2015,West,Office Supplies,Labels,14.62,2,29.24,6.8714,,,,,,,
1/24/2015,1/28/2015,South,Office Supplies,Art,13.12,5,65.6,2.132,,,,,,,
1/26/2015,2/1/2015,West,Office Supplies,Paper,182.72,8,1461.76,84.0512,,,,,,,
1/27/2015,1/29/2015,East,Furniture,Chairs,181.986,2,363.972,-54.5958,,,,,,,
1/27/2015,1/29/2015,East,Technology,Phones,431.976,4,1727.904,-100.7944,,,,,,,
1/27/2015,1/29/2015,East,Technology,Phones,155.37,1,155.37,-36.253,,,,,,,
1/27/2015,1/29/2015,West,Furniture,Chairs,2803.92,5,14019.6,0,,,,,,,
1/28/2015,1/31/2015,South,Furniture,Tables,4297.644,13,55869.372,-1862.3124,,,,,,,
1/30/2015,2/4/2015,Central,Office Supplies,Paper,14.304,6,85.824,5.0064,,,,,,,
1/30/2015,2/6/2015,West,Furniture,Furnishings,227.36,7,1591.52,81.8496,,,,,,,
1/30/2015,2/6/2015,West,Technology,Machines,1919.976,3,5759.928,215.9973,,,,,,,
1/31/2015,2/5/2015,Central,Office Supplies,Paper,12.96,2,25.92,6.2208,,,,,,,
1/31/2015,2/5/2015,Central,Furniture,Furnishings,53.34,3,160.02,16.5354,,,,,,,
1/31/2015,2/5/2015,Central,Office Supplies,Binders,32.96,2,65.92,16.1504,,,,,,,
2/3/2015,2/4/2015,West,Furniture,Furnishings,136.92,4,547.68,41.076,,,,,,,
2/3/2015,2/5/2015,Central,Furniture,Furnishings,28.4,2,56.8,11.076,,,,,,,
2/3/2015,2/5/2015,Central,Technology,Accessories,149.97,3,449.91,50.9898,,,,,,,
2/3/2015,2/5/2015,West,Office Supplies,Binders,12.144,3,36.432,4.0986,,,,,,,
2/3/2015,2/7/2015,South,Office Supplies,Envelopes,74.52,9,670.68,35.0244,,,,,,,
2/3/2015,2/7/2015,East,Furniture,Chairs,90.882,1,90.882,15.147,,,,,,,
2/6/2015,2/8/2015,South,Office Supplies,Storage,146.73,3,440.19,2.9346,,,,,,,
2/6/2015,2/8/2015,South,Office Supplies,Paper,29.9,5,149.5,13.455,,,,,,,
2/6/2015,2/13/2015,West,Office Supplies,Art,5.28,3,15.84,1.5312,,,,,,,
2/6/2015,2/13/2015,East,Furniture,Chairs,1268.82,9,11419.38,266.4522,,,,,,,
2/6/2015,2/13/2015,East,Furniture,Bookcases,283.92,4,1135.68,82.3368,,,,,,,
2/6/2015,2/13/2015,East,Office Supplies,Art,5.68,2,11.36,1.7608,,,,,,,
2/6/2015,2/13/2015,Central,Office Supplies,Binders,2.934,3,8.802,-4.9878,,,,,,,
2/6/2015,2/13/2015,Central,Technology,Accessories,18.528,2,37.056,4.4004,,,,,,,
2/6/2015,2/13/2015,Central,Office Supplies,Storage,670.752,3,2012.256,-125.766,,,,,,,
2/7/2015,2/11/2015,South,Office Supplies,Envelopes,311.15,5,1555.75,146.2405,,,,,,,
2/7/2015,2/11/2015,South,Office Supplies,Paper,12.96,2,25.92,6.3504,,,,,,,
2/8/2015,2/11/2015,Central,Office Supplies,Paper,9.54,2,19.08,4.293,,,,,,,
2/8/2015,2/11/2015,Central,Office Supplies,Fasteners,5.81,1,5.81,1.8011,,,,,,,
2/8/2015,2/11/2015,Central,Office Supplies,Art,5.76,2,11.52,1.728,,,,,,,
2/8/2015,2/13/2015,East,Technology,Phones,107.982,3,323.946,-26.9955,,,,,,,
2/9/2015,2/11/2015,Central,Office Supplies,Labels,40.096,4,160.384,13.5324,,,,,,,
2/9/2015,2/11/2015,Central,Furniture,Furnishings,40.784,2,81.568,-30.588,,,,,,,
2/9/2015,2/13/2015,Central,Technology,Accessories,20.8,2,41.6,6.5,,,,,,,
2/9/2015,2/13/2015,Central,Technology,Accessories,479.952,6,2879.712,89.991,,,,,,,
2/9/2015,2/16/2015,West,Furniture,Chairs,203.92,5,1019.6,22.941,,,,,,,
2/10/2015,2/14/2015,East,Office Supplies,Storage,77.24,5,386.2,7.724,,,,,,,
2/14/2015,2/19/2015,East,Office Supplies,Binders,14.952,2,29.904,-11.9616,,,,,,,
2/14/2015,2/19/2015,East,Technology,Phones,323.982,3,971.946,-80.9955,,,,,,,
2/14/2015,2/19/2015,East,Office Supplies,Binders,2.286,2,4.572,-1.6764,,,,,,,
2/14/2015,2/19/2015,East,Office Supplies,Art,14.352,3,43.056,0.897,,,,,,,
2/14/2015,2/19/2015,East,Technology,Accessories,71.976,3,215.928,0.8997,,,,,,,
2/14/2015,2/21/2015,East,Office Supplies,Binders,26.424,9,237.816,9.5787,,,,,,,
2/14/2015,2/21/2015,East,Technology,Phones,625.99,1,625.99,187.797,,,,,,,
2/15/2015,2/18/2015,West,Office Supplies,Paper,13.36,2,26.72,6.4128,,,,,,,
2/15/2015,2/18/2015,West,Office Supplies,Binders,41.72,5,208.6,13.0375,,,,,,,
2/15/2015,2/18/2015,West,Office Supplies,Binders,11.52,5,57.6,4.176,,,,,,,
2/15/2015,2/18/2015,West,Office Supplies,Appliances,541.44,6,3248.64,157.0176,,,,,,,
2/15/2015,2/18/2015,West,Office Supplies,Paper,19.44,3,58.32,9.3312,,,,,,,
2/15/2015,2/19/2015,Central,Technology,Phones,134.97,3,404.91,64.7856,,,,,,,
2/15/2015,2/19/2015,Central,Technology,Phones,699.98,2,1399.96,195.9944,,,,,,,
2/15/2015,2/19/2015,Central,Technology,Accessories,139.95,5,699.75,26.5905,,,,,,,
2/16/2015,2/20/2015,East,Office Supplies,Paper,35.88,6,215.28,16.146,,,,,,,
2/16/2015,2/21/2015,West,Office Supplies,Paper,36.84,3,110.52,17.3148,,,,,,,
2/16/2015,2/21/2015,West,Office Supplies,Labels,87.71,7,613.97,41.2237,,,,,,,
2/18/2015,2/22/2015,West,Office Supplies,Labels,9.24,3,27.72,4.4352,,,,,,,
2/18/2015,2/24/2015,West,Office Supplies,Labels,61.06,2,122.12,28.0876,,,,,,,
2/18/2015,2/24/2015,West,Furniture,Tables,35.544,1,35.544,-0.8886,,,,,,,
2/20/2015,2/23/2015,East,Office Supplies,Art,286.79,7,2007.53,74.5654,,,,,,,
2/20/2015,2/25/2015,South,Technology,Accessories,29.99,1,29.99,2.999,,,,,,,
2/21/2015,2/23/2015,West,Office Supplies,Paper,49.12,4,196.48,23.0864,,,,,,,
2/21/2015,2/27/2015,East,Office Supplies,Binders,2541.98,2,5083.96,1270.99,,,,,,,
2/22/2015,2/24/2015,Central,Office Supplies,Art,79.36,4,317.44,20.6336,,,,,,,
2/23/2015,2/28/2015,East,Office Supplies,Appliances,26.88,6,161.28,6.72,,,,,,,
2/23/2015,2/28/2015,East,Office Supplies,Binders,10.896,2,21.792,3.8136,,,,,,,
2/25/2015,3/1/2015,East,Office Supplies,Labels,3.15,1,3.15,1.512,,,,,,,
2/25/2015,3/1/2015,East,Office Supplies,Paper,22.72,4,90.88,10.224,,,,,,,
2/27/2015,2/28/2015,East,Office Supplies,Binders,4.419,3,13.257,-3.3879,,,,,,,
2/27/2015,2/28/2015,East,Office Supplies,Art,16.032,6,96.192,2.2044,,,,,,,
2/27/2015,3/1/2015,West,Technology,Accessories,538.92,9,4850.28,80.838,,,,,,,
2/27/2015,3/2/2015,East,Technology,Phones,105.98,2,211.96,1.0598,,,,,,,
2/27/2015,3/2/2015,East,Furniture,Tables,493.92,7,3457.44,-28.224,,,,,,,
2/28/2015,3/4/2015,South,Furniture,Chairs,161.568,2,323.136,-28.2744,,,,,,,
2/28/2015,3/4/2015,South,Furniture,Chairs,389.696,8,3117.568,43.8408,,,,,,,
3/1/2015,3/2/2015,South,Office Supplies,Binders,58.72,4,234.88,27.0112,,,,,,,
3/1/2015,3/2/2015,Central,Technology,Phones,95.84,4,383.36,34.742,,,,,,,
3/1/2015,3/3/2015,West,Technology,Phones,15.984,2,31.968,1.1988,,,,,,,
3/1/2015,3/3/2015,West,Furniture,Chairs,184.752,3,554.256,-20.7846,,,,,,,
3/1/2015,3/4/2015,Central,Office Supplies,Art,55.328,2,110.656,6.2244,,,,,,,
3/1/2015,3/4/2015,Central,Furniture,Bookcases,1227.9984,6,7367.9904,-36.1176,,,,,,,
3/1/2015,3/5/2015,East,Office Supplies,Appliances,3.552,2,7.104,0.444,,,,,,,
3/2/2015,3/6/2015,West,Furniture,Tables,787.53,3,2362.59,165.3813,,,,,,,
3/2/2015,3/7/2015,Central,Office Supplies,Art,10.16,1,10.16,2.6416,,,,,,,
3/2/2015,3/7/2015,Central,Office Supplies,Envelopes,101.88,6,611.28,50.94,,,,,,,
3/5/2015,3/5/2015,East,Office Supplies,Envelopes,29.34,3,88.02,14.67,,,,,,,
3/5/2015,3/5/2015,East,Furniture,Chairs,383.607,7,2685.249,63.9345,,,,,,,
3/5/2015,3/5/2015,East,Office Supplies,Storage,563.4,4,2253.6,67.608,,,,,,,
3/5/2015,3/7/2015,East,Furniture,Chairs,99.372,2,198.744,-7.098,,,,,,,
3/5/2015,3/7/2015,East,Furniture,Furnishings,33.568,2,67.136,-5.4548,,,,,,,
3/5/2015,3/9/2015,Central,Technology,Phones,23.92,2,47.84,6.6976,,,,,,,
3/5/2015,3/9/2015,Central,Office Supplies,Appliances,60.69,7,424.83,16.3863,,,,,,,
3/5/2015,3/9/2015,East,Technology,Phones,466.158,7,3263.106,-93.2316,,,,,,,
3/5/2015,3/9/2015,East,Technology,Accessories,10.312,1,10.312,-1.289,,,,,,,
3/5/2015,3/9/2015,East,Office Supplies,Binders,2.556,3,7.668,-1.7892,,,,,,,
3/5/2015,3/9/2015,Central,Technology,Phones,31.92,2,63.84,2.394,,,,,,,
3/5/2015,3/9/2015,Central,Office Supplies,Binders,11.212,2,22.424,-16.818,,,,,,,
3/5/2015,3/9/2015,Central,Furniture,Furnishings,4.712,2,9.424,-1.8848,,,,,,,
3/5/2015,3/9/2015,Central,Office Supplies,Appliances,180.98,5,904.9,-470.548,,,,,,,
3/5/2015,3/9/2015,Central,Office Supplies,Storage,60.416,2,120.832,6.0416,,,,,,,
3/5/2015,3/10/2015,Central,Office Supplies,Fasteners,7.104,6,42.624,2.4864,,,,,,,
3/6/2015,3/11/2015,West,Furniture,Furnishings,435.26,7,3046.82,95.7572,,,,,,,
3/6/2015,3/11/2015,West,Technology,Copiers,1119.984,2,2239.968,377.9946,,,,,,,
3/7/2015,3/10/2015,East,Technology,Accessories,119.85,3,359.55,52.734,,,,,,,
3/7/2015,3/10/2015,East,Office Supplies,Binders,30.44,2,60.88,14.9156,,,,,,,
3/7/2015,3/10/2015,East,Office Supplies,Binders,69.28,2,138.56,33.2544,,,,,,,
3/7/2015,3/10/2015,East,Technology,Phones,587.97,3,1763.91,170.5113,,,,,,,
3/8/2015,3/10/2015,West,Office Supplies,Art,3.408,1,3.408,0.8946,,,,,,,
3/8/2015,3/12/2015,Central,Furniture,Bookcases,512.94,3,1538.82,97.4586,,,,,,,
3/8/2015,3/12/2015,Central,Furniture,Chairs,860.93,7,6026.51,189.4046,,,,,,,
3/8/2015,3/12/2015,Central,Technology,Phones,769.95,5,3849.75,223.2855,,,,,,,
3/8/2015,3/12/2015,Central,Office Supplies,Art,14.98,1,14.98,4.494,,,,,,,
3/8/2015,3/12/2015,Central,Furniture,Furnishings,373.08,6,2238.48,82.0776,,,,,,,
3/8/2015,3/12/2015,Central,Office Supplies,Binders,8.568,3,25.704,-14.5656,,,,,,,
3/8/2015,3/13/2015,East,Office Supplies,Paper,19.44,3,58.32,9.3312,,,,,,,
3/9/2015,3/11/2015,South,Office Supplies,Labels,4.608,2,9.216,1.6704,,,,,,,
3/9/2015,3/12/2015,Central,Technology,Accessories,113.52,5,567.6,29.799,,,,,,,
3/9/2015,3/12/2015,Central,Technology,Phones,359.88,3,1079.64,22.4925,,,,,,,
3/10/2015,3/10/2015,Central,Office Supplies,Binders,1.112,2,2.224,-1.8904,,,,,,,
3/10/2015,3/10/2015,East,Office Supplies,Storage,89.82,6,538.92,25.1496,,,,,,,
3/12/2015,3/17/2015,South,Office Supplies,Envelopes,8.688,3,26.064,2.9322,,,,,,,
3/12/2015,3/17/2015,South,Furniture,Furnishings,30.88,4,123.52,3.86,,,,,,,
3/12/2015,3/17/2015,South,Furniture,Furnishings,6.408,3,19.224,1.4418,,,,,,,
3/12/2015,3/18/2015,South,Office Supplies,Labels,5.04,2,10.08,1.764,,,,,,,
3/13/2015,3/15/2015,West,Furniture,Bookcases,141.96,2,283.92,39.7488,,,,,,,
3/13/2015,3/18/2015,West,Furniture,Chairs,915.136,4,3660.544,102.9528,,,,,,,
3/13/2015,3/18/2015,West,Furniture,Furnishings,327.76,8,2622.08,91.7728,,,,,,,
3/14/2015,3/18/2015,East,Office Supplies,Labels,16.52,4,66.08,7.5992,,,,,,,
3/14/2015,3/18/2015,East,Office Supplies,Binders,671.94,3,2015.82,315.8118,,,,,,,
3/14/2015,3/19/2015,West,Office Supplies,Paper,19.44,3,58.32,9.3312,,,,,,,
3/15/2015,3/21/2015,West,Technology,Phones,16.776,3,50.328,1.6776,,,,,,,
3/16/2015,3/18/2015,West,Furniture,Tables,171.96,2,343.92,44.7096,,,,,,,
3/16/2015,3/19/2015,South,Office Supplies,Labels,491.55,5,2457.75,240.8595,,,,,,,
3/16/2015,3/19/2015,South,Office Supplies,Envelopes,7.38,2,14.76,3.3948,,,,,,,
3/16/2015,3/20/2015,East,Technology,Phones,85.9,2,171.8,2.577,,,,,,,
3/16/2015,3/20/2015,East,Office Supplies,Art,17.52,3,52.56,6.3072,,,,,,,
3/16/2015,3/22/2015,South,Office Supplies,Art,2.74,1,2.74,0.7398,,,,,,,
3/16/2015,3/22/2015,South,Office Supplies,Art,8.34,3,25.02,2.1684,,,,,,,
3/16/2015,3/22/2015,South,Office Supplies,Storage,46.74,3,140.22,11.685,,,,,,,
3/16/2015,3/22/2015,South,Office Supplies,Binders,6354.95,5,31774.75,3177.475,,,,,,,
3/16/2015,3/23/2015,West,Furniture,Furnishings,43.13,1,43.13,18.1146,,,,,,,
3/17/2015,3/22/2015,East,Technology,Accessories,15.02,1,15.02,2.7036,,,,,,,
3/17/2015,3/22/2015,East,Office Supplies,Storage,33.82,2,67.64,9.1314,,,,,,,
3/19/2015,3/20/2015,West,Office Supplies,Storage,1247.64,3,3742.92,349.3392,,,,,,,
3/19/2015,3/20/2015,West,Technology,Copiers,3149.93,7,22049.51,1480.4671,,,,,,,
3/19/2015,3/20/2015,West,Office Supplies,Paper,209.7,2,419.4,100.656,,,,,,,
3/19/2015,3/20/2015,West,Office Supplies,Fasteners,10.9,5,54.5,3.597,,,,,,,
3/19/2015,3/22/2015,Central,Office Supplies,Paper,65.584,2,131.168,23.7742,,,,,,,
3/19/2015,3/22/2015,Central,Furniture,Bookcases,383.4656,4,1533.8624,-67.6704,,,,,,,
3/19/2015,3/23/2015,West,Office Supplies,Binders,17.568,2,35.136,6.3684,,,,,,,
3/19/2015,3/23/2015,West,Office Supplies,Labels,14.62,2,29.24,6.8714,,,,,,,
3/19/2015,3/23/2015,West,Office Supplies,Supplies,33.36,4,133.44,8.6736,,,,,,,
3/19/2015,3/23/2015,West,Office Supplies,Paper,40.14,6,240.84,19.6686,,,,,,,
3/19/2015,3/24/2015,South,Office Supplies,Paper,14.496,3,43.488,4.8924,,,,,,,
3/19/2015,3/25/2015,West,Technology,Phones,453.576,3,1360.728,39.6879,,,,,,,
3/19/2015,3/26/2015,West,Office Supplies,Paper,11.96,2,23.92,5.8604,,,,,,,
3/20/2015,3/22/2015,West,Office Supplies,Storage,29.304,3,87.912,2.5641,,,,,,,
3/20/2015,3/23/2015,Central,Office Supplies,Paper,51.84,8,414.72,24.8832,,,,,,,
3/20/2015,3/23/2015,East,Office Supplies,Binders,49.848,3,149.544,16.8237,,,,,,,
3/20/2015,3/23/2015,East,Office Supplies,Envelopes,23.99,1,23.99,11.995,,,,,,,
3/20/2015,3/23/2015,East,Office Supplies,Binders,1087.936,8,8703.488,353.5792,,,,,,,
3/20/2015,3/23/2015,East,Technology,Phones,199.98,2,399.96,53.9946,,,,,,,
3/20/2015,3/23/2015,East,Office Supplies,Storage,83.92,4,335.68,20.1408,,,,,,,
3/20/2015,3/26/2015,Central,Office Supplies,Binders,2.512,2,5.024,-4.396,,,,,,,
3/20/2015,3/26/2015,Central,Office Supplies,Fasteners,18.864,9,169.776,6.1308,,,,,,,
3/21/2015,3/26/2015,South,Office Supplies,Appliances,962.08,4,3848.32,156.338,,,,,,,
3/21/2015,3/26/2015,South,Office Supplies,Binders,12.843,3,38.529,-9.8463,,,,,,,
3/21/2015,3/26/2015,South,Office Supplies,Paper,295.456,14,4136.384,96.0232,,,,,,,
3/22/2015,3/22/2015,South,Technology,Accessories,447.944,7,3135.608,89.5888,,,,,,,
3/22/2015,3/22/2015,South,Office Supplies,Storage,150.408,9,1353.672,-33.8418,,,,,,,
3/22/2015,3/24/2015,West,Technology,Phones,15.984,2,31.968,1.1988,,,,,,,
3/22/2015,3/26/2015,Central,Technology,Accessories,18.392,1,18.392,5.2877,,,,,,,
3/22/2015,3/26/2015,Central,Office Supplies,Storage,129.568,2,259.136,-25.9136,,,,,,,
3/22/2015,3/26/2015,Central,Office Supplies,Binders,14.112,9,127.008,-21.168,,,,,,,
3/22/2015,3/26/2015,West,Office Supplies,Paper,105.52,4,422.08,48.5392,,,,,,,
3/22/2015,3/26/2015,West,Furniture,Furnishings,91.96,2,183.92,15.6332,,,,,,,
3/22/2015,3/26/2015,West,Technology,Phones,1487.976,3,4463.928,185.997,,,,,,,
3/22/2015,3/27/2015,South,Office Supplies,Art,19.56,4,78.24,5.4768,,,,,,,
3/23/2015,3/25/2015,West,Office Supplies,Paper,192.72,11,2119.92,92.5056,,,,,,,
3/23/2015,3/25/2015,West,Technology,Accessories,239.97,3,719.91,86.3892,,,,,,,
3/23/2015,3/26/2015,South,Office Supplies,Fasteners,31.56,4,126.24,14.202,,,,,,,
3/23/2015,3/26/2015,South,Office Supplies,Storage,27.92,4,111.68,0.5584,,,,,,,
3/23/2015,3/29/2015,Central,Furniture,Chairs,107.772,2,215.544,-29.2524,,,,,,,
3/23/2015,3/30/2015,West,Office Supplies,Paper,33.36,4,133.44,16.68,,,,,,,
3/24/2015,3/27/2015,Central,Furniture,Bookcases,359.058,3,1077.174,-35.9058,,,,,,,
3/24/2015,3/27/2015,West,Furniture,Furnishings,46.9,5,234.5,13.132,,,,,,,
3/24/2015,3/30/2015,South,Office Supplies,Appliances,6.992,2,13.984,0.5244,,,,,,,
3/26/2015,3/28/2015,East,Office Supplies,Storage,1085.42,7,7597.94,282.2092,,,,,,,
3/26/2015,3/28/2015,East,Office Supplies,Appliances,13.11,3,39.33,3.4086,,,,,,,
3/26/2015,3/30/2015,East,Office Supplies,Paper,40.032,6,240.192,12.51,,,,,,,
3/26/2015,3/30/2015,East,Technology,Accessories,16.776,3,50.328,5.0328,,,,,,,
3/26/2015,3/30/2015,West,Furniture,Tables,3393.68,8,27149.44,610.8624,,,,,,,
3/26/2015,3/31/2015,South,Office Supplies,Paper,74.352,3,223.056,23.235,,,,,,,
3/27/2015,4/3/2015,West,Office Supplies,Storage,83.7,5,418.5,3.348,,,,,,,
3/28/2015,3/30/2015,East,Office Supplies,Envelopes,22.92,3,68.76,11.2308,,,,,,,
3/28/2015,4/2/2015,West,Technology,Accessories,166.24,1,166.24,24.936,,,,,,,
3/28/2015,4/2/2015,West,Office Supplies,Paper,33.4,5,167,16.032,,,,,,,
3/28/2015,4/2/2015,East,Office Supplies,Paper,15.552,3,46.656,5.4432,,,,,,,
3/28/2015,4/2/2015,East,Office Supplies,Paper,5.232,1,5.232,1.7004,,,,,,,
3/29/2015,3/31/2015,South,Furniture,Chairs,1166.92,5,5834.6,131.2785,,,,,,,
3/29/2015,3/31/2015,West,Office Supplies,Paper,212.64,6,1275.84,99.9408,,,,,,,
3/29/2015,3/31/2015,West,Office Supplies,Paper,9.87,3,29.61,4.5402,,,,,,,
3/29/2015,3/31/2015,West,Technology,Accessories,53.25,3,159.75,20.7675,,,,,,,
3/29/2015,3/31/2015,West,Furniture,Furnishings,19.92,3,59.76,9.5616,,,,,,,
3/29/2015,4/3/2015,South,Office Supplies,Art,5.56,2,11.12,1.4456,,,,,,,
3/29/2015,4/4/2015,West,Office Supplies,Appliances,73.28,4,293.12,21.2512,,,,,,,
3/29/2015,4/4/2015,East,Office Supplies,Paper,17.64,4,70.56,8.1144,,,,,,,
3/30/2015,4/3/2015,Central,Furniture,Chairs,366.744,4,1466.976,-110.0232,,,,,,,
3/30/2015,4/4/2015,Central,Office Supplies,Paper,23.52,5,117.6,8.526,,,,,,,
3/30/2015,4/4/2015,Central,Technology,Phones,180.96,5,904.8,13.572,,,,,,,
3/31/2015,4/4/2015,South,Technology,Phones,79.96,5,399.8,27.986,,,,,,,
3/31/2015,4/5/2015,Central,Office Supplies,Paper,98.376,3,295.128,35.6613,,,,,,,
3/31/2015,4/5/2015,Central,Furniture,Furnishings,22.38,3,67.14,-7.833,,,,,,,
4/2/2015,4/7/2015,Central,Office Supplies,Appliances,32.192,2,64.384,-80.48,,,,,,,
4/2/2015,4/7/2015,Central,Technology,Accessories,50.12,7,350.84,-0.6265,,,,,,,
4/2/2015,4/7/2015,Central,Technology,Accessories,47.976,3,143.928,1.7991,,,,,,,
4/2/2015,4/7/2015,Central,Office Supplies,Binders,9.156,3,27.468,-13.734,,,,,,,
4/2/2015,4/7/2015,West,Technology,Phones,87.8,5,439,32.925,,,,,,,
4/2/2015,4/9/2015,West,Technology,Machines,71.976,3,215.928,24.2919,,,,,,,
4/4/2015,4/4/2015,Central,Office Supplies,Appliances,644.076,2,1288.152,107.346,,,,,,,
4/4/2015,4/4/2015,Central,Office Supplies,Fasteners,5.84,2,11.68,2.628,,,,,,,
4/4/2015,4/4/2015,Central,Office Supplies,Binders,12.76,2,25.52,5.8696,,,,,,,
4/4/2015,4/4/2015,Central,Technology,Phones,10.95,1,10.95,0.438,,,,,,,
4/4/2015,4/4/2015,Central,Technology,Copiers,599.98,2,1199.96,209.993,,,,,,,
4/4/2015,4/8/2015,East,Office Supplies,Art,11.16,2,22.32,4.3524,,,,,,,
4/4/2015,4/8/2015,East,Furniture,Furnishings,108.4,2,216.8,22.764,,,,,,,
4/4/2015,4/8/2015,East,Office Supplies,Binders,82.344,3,247.032,27.7911,,,,,,,
4/4/2015,4/8/2015,East,Office Supplies,Binders,9.088,4,36.352,3.2944,,,,,,,
4/5/2015,4/6/2015,West,Technology,Accessories,239.94,6,1439.64,26.3934,,,,,,,
4/5/2015,4/6/2015,West,Office Supplies,Art,23.84,8,190.72,6.4368,,,,,,,
4/5/2015,4/7/2015,East,Office Supplies,Labels,23.904,6,143.424,7.7688,,,,,,,
4/5/2015,4/10/2015,South,Office Supplies,Binders,157.794,1,157.794,-115.7156,,,,,,,
4/5/2015,4/10/2015,East,Office Supplies,Appliances,98.112,7,686.784,18.396,,,,,,,
4/5/2015,4/10/2015,East,Office Supplies,Storage,563.808,4,2255.232,21.1428,,,,,,,
4/5/2015,4/10/2015,East,Office Supplies,Binders,10.428,4,41.712,-6.952,,,,,,,
4/5/2015,4/10/2015,East,Furniture,Furnishings,547.136,4,2188.544,-68.392,,,,,,,
4/5/2015,4/10/2015,East,Technology,Phones,14.85,5,74.25,-3.2175,,,,,,,
4/5/2015,4/10/2015,East,Technology,Phones,41.988,2,83.976,-9.7972,,,,,,,
4/5/2015,4/10/2015,East,Furniture,Furnishings,7.584,1,7.584,2.37,,,,,,,
4/5/2015,4/10/2015,East,Furniture,Bookcases,352.45,5,1762.25,-211.47,,,,,,,
4/5/2015,4/11/2015,West,Furniture,Chairs,892.224,3,2676.672,89.2224,,,,,,,
4/6/2015,4/10/2015,Central,Office Supplies,Art,42.048,9,378.432,5.256,,,,,,,
4/6/2015,4/10/2015,Central,Technology,Accessories,25.488,2,50.976,4.4604,,,,,,,
4/6/2015,4/10/2015,Central,Office Supplies,Binders,6.9,3,20.7,-12.075,,,,,,,
4/6/2015,4/10/2015,Central,Office Supplies,Binders,9.648,6,57.888,-16.884,,,,,,,
4/6/2015,4/10/2015,Central,Office Supplies,Paper,7.968,2,15.936,2.8884,,,,,,,
4/6/2015,4/10/2015,South,Office Supplies,Paper,47.952,3,143.856,16.1838,,,,,,,
4/7/2015,4/9/2015,East,Office Supplies,Art,11.736,3,35.208,1.0269,,,,,,,
4/7/2015,4/10/2015,East,Office Supplies,Paper,25.92,4,103.68,12.4416,,,,,,,
4/7/2015,4/10/2015,East,Office Supplies,Storage,22.58,2,45.16,5.8708,,,,,,,
4/7/2015,4/11/2015,Central,Office Supplies,Appliances,463.248,8,3705.984,-1181.2824,,,,,,,
4/7/2015,4/11/2015,Central,Technology,Accessories,383.952,6,2303.712,47.994,,,,,,,
4/9/2015,4/14/2015,West,Furniture,Tables,369.912,3,1109.736,-13.8717,,,,,,,
4/9/2015,4/14/2015,East,Office Supplies,Storage,17.94,3,53.82,3.0498,,,,,,,
4/9/2015,4/14/2015,East,Office Supplies,Appliances,370.14,3,1110.42,144.3546,,,,,,,
4/10/2015,4/15/2015,West,Office Supplies,Binders,12.832,2,25.664,4.3308,,,,,,,
4/10/2015,4/16/2015,East,Office Supplies,Storage,142.04,4,568.16,38.3508,,,,,,,
4/10/2015,4/16/2015,East,Office Supplies,Art,14.67,3,44.01,6.0147,,,,,,,
4/11/2015,4/14/2015,West,Technology,Copiers,639.968,4,2559.872,215.9892,,,,,,,
4/11/2015,4/14/2015,West,Office Supplies,Paper,52.76,2,105.52,24.2696,,,,,,,
4/11/2015,4/15/2015,East,Technology,Accessories,85.14,3,255.42,34.9074,,,,,,,
4/11/2015,4/15/2015,East,Technology,Phones,21.99,1,21.99,10.5552,,,,,,,
4/11/2015,4/15/2015,East,Office Supplies,Appliances,406.6,5,2033,113.848,,,,,,,
4/11/2015,4/17/2015,South,Furniture,Furnishings,67.36,2,134.72,10.104,,,,,,,
4/11/2015,4/17/2015,South,Furniture,Furnishings,54.528,3,163.584,14.3136,,,,,,,
4/12/2015,4/17/2015,West,Office Supplies,Storage,40.74,3,122.22,0.4074,,,,,,,
4/13/2015,4/14/2015,West,Office Supplies,Paper,31.104,6,186.624,10.8864,,,,,,,
4/13/2015,4/14/2015,West,Office Supplies,Paper,54.816,3,164.448,17.8152,,,,,,,
4/13/2015,4/15/2015,West,Office Supplies,Supplies,12.88,1,12.88,0.3864,,,,,,,
4/13/2015,4/17/2015,West,Furniture,Tables,241.568,2,483.136,-15.098,,,,,,,
4/13/2015,4/17/2015,West,Technology,Phones,479.92,2,959.84,41.993,,,,,,,
4/13/2015,4/17/2015,Central,Furniture,Tables,609.98,4,2439.92,-113.282,,,,,,,
4/13/2015,4/17/2015,Central,Furniture,Tables,211.372,2,422.744,-45.294,,,,,,,
4/13/2015,4/17/2015,Central,Technology,Phones,239.976,3,719.928,17.9982,,,,,,,
4/13/2015,4/18/2015,West,Office Supplies,Storage,10.744,1,10.744,0.8058,,,,,,,
4/13/2015,4/19/2015,West,Technology,Accessories,199.96,4,799.84,69.986,,,,,,,
4/13/2015,4/19/2015,West,Furniture,Tables,710.832,3,2132.496,-97.7394,,,,,,,
4/13/2015,4/19/2015,West,Furniture,Furnishings,37.68,2,75.36,15.8256,,,,,,,
4/13/2015,4/19/2015,West,Technology,Phones,258.576,2,517.152,19.3932,,,,,,,
4/13/2015,4/19/2015,West,Office Supplies,Appliances,75.84,2,151.68,29.5776,,,,,,,
